Genes	g0	g1	g2	g3	s0	s1	s2	s3	s4	s5
FGSG_12434	0	7.1513043944928	6.38542738063934	5.56022199763377	1.77973577498062	1.19769421929092	1.24296201342423	1.26269187909128	1.13454819407408	1.17031676819083
FGSG_12430	0	1.24143696754964	0	1.13213767943451	2.62296922659032	2.16315148729558	2.51676795068437	2.81091307028294	1.77565006614194	0
FGSG_12431	0	0	0	0	2.20196953952477	3.25415243261287	3.23992686864351	2.46238779511335	1.2351264866419	0
FGSG_03448	11.3612162792936	3.53246324955804	2.7052823185918	3.02760594915163	5.77836071257523	4.93077668003693	4.29732271644698	3.81366770113261	3.25552880527272	2.86183814038735
FGSG_03447	2.71887733215873	0	0	0	3.18779719593168	4.06192227302175	2.9285735598086	2.36757790715557	1.54892301263934	1.26392311994292
FGSG_03438	1.02269577584137	0	0	0	4.22657615088431	5.54070879922583	5.55256739330526	4.83559973773123	4.20796202049047	3.16891302823818
FGSG_03439	3.02584805442412	1.01692598520238	1.44657385155845	1.96101711114623	5.70116281847626	6.82687915627271	6.42224478829403	5.78486214593811	5.33185077106244	4.64733812654596
FGSG_03436	2.40518002926012	4.85644023843782	2.98657901475974	2.67734990198778	0	0	0	0	1.26786051670221	1.10847152419429
FGSG_03435	1.69095819609088	3.63130476561343	3.09300360795501	3.22337148939056	4.41729514027518	4.75427161389648	5.11363081689174	6.08578014767201	6.22088787540332	5.50737904547857
FGSG_12435	0	0	0	0	0	0	0	4.50460999854224	6.12784979579353	6.07719921011755
FGSG_20604	0	0	0	0	0	0	0	0	0	0
FGSG_03440	6.60406973747136	0	0	0	6.89511573401471	7.93805511741393	7.02598776154037	5.9207279747642	5.5777354324109	5.17210824903692
FGSG_03433	3.62590829340706	3.62508555001908	3.97229597755796	4.09323848292109	5.7034054264855	5.87574413050436	5.43806362437451	4.9672918043249	4.10103199419451	3.52165905640281
FGSG_03431	0	1.62681336808028	2.68168577399942	2.98003489172449	2.12241081083975	2.46427305592347	2.1161577992542	1.48140333746235	0	0
FGSG_03432	4.26307630453624	5.80890960050133	3.87097698440237	3.33830071677072	3.31433326073273	4.41142292209378	5.05827583661557	6.68071106488526	6.9766624502744	6.78792009849971
FGSG_03429	0	0	0	0	2.43945342182089	0	0	1.34598809480499	1.94632033222886	2.21384046111826
FGSG_03430	4.70892076825678	0	0	0	1.09982271594604	0	0	0	0	0
FGSG_03426	1.90837233900384	0	1.91543601083415	2.47742478711978	4.36585782279267	5.97421845584701	6.10615220062891	5.77769093554598	5.42374355523457	4.47911370602334
FGSG_03428	5.33960861426445	4.64771911281243	5.13085129147539	5.31215839156605	5.29530972575983	5.27800591290045	5.17065181443147	4.66255426869044	4.62585799743498	4.53106336544615
FGSG_03427	1.35849956984444	2.06184831906049	3.30175380349636	4.57510743377806	9.12452394846946	8.99328524315568	8.37132518447443	8.44814734960815	7.83612323249774	6.91664612356123
FGSG_03423	0	0	0	0	0	0	0	0	0	0
FGSG_03425	0	0	3.25710142043911	3.43949364095224	1.58866235287617	2.26135597078406	1.79930325447245	1.31514958931304	0	0
FGSG_03424	6.39986646799767	1.93402759914034	0	2.12793409726242	0	2.9284914967182	4.85761465427082	5.0991253474053	3.59248657855945	2.99062963878044
FGSG_03421	0	0	0	0	0	0	0	0	0	0
FGSG_12436	0	0	0	0	1.60536958258891	1.75396649471072	1.45349813568795	1.13554876325898	1.04100525736178	1.32871083484473
FGSG_03420	2.6018569548388	1.39196161128996	0	1.04062404071933	0	0	0	0	0	1.63237826557051
FGSG_03422	7.08264360346855	0	0	0	1.11214101147007	0	0	0	0	3.83215689512299
FGSG_12438	0	0	0	0	0	0	0	1.39612334492569	2.44940299152836	2.6983168277735
FGSG_03416	2.49298729890748	2.63848513328245	1.93464425567446	1.69376819679575	2.3832888802333	2.39354422579583	2.13666600520026	2.60895430598937	2.45853396925476	2.60776965285773
FGSG_03413	0	0	1.54362524181496	1.89089875643233	1.36763802018353	1.42051315954106	1.2228661756512	1.18953115899114	1.18090431708493	1.42724251854953
FGSG_03414	0	0	0	0	0	0	0	1.63557331941297	1.82739795291045	2.1352062714694
FGSG_03415	5.8650401783556	4.51174720966568	0	0	2.73532809634361	3.2761092643769	3.0804452283266	3.95404653516223	4.08945700034283	4.36230626347892
FGSG_03410	1.08818524235828	2.26594754168971	2.12468441116062	2.09439168008289	1.23778464072869	0	2.00903357325287	2.43057088784121	1.70832858195124	1.03426938799643
FGSG_03407	0	0	0	0	1.21331341650404	2.7714454971804	2.59863869299401	1.67606346804631	0	0
FGSG_03411	0	0	0	0	0	0	0	0	0	0
FGSG_03412	4.37566324407475	1.79619627753147	0	0	4.54010936463603	4.35304484136278	4.83138577973425	5.98349050802794	6.54644490562008	6.07078053625095
FGSG_03419	0	1.81183995771706	3.40787747713554	3.19860142523207	2.69771176484969	2.03440969237446	2.33788960855905	2.43303586427	3.8636374277298	4.76644653865803
FGSG_12437	0	0	0	0	0	0	0	0	0	0
FGSG_03418	9.42524520884315	6.99532739973996	4.00165817859654	3.64928722688068	6.21216719071722	4.86939605312089	5.16329741995984	5.51492577312974	5.58741302267841	5.30636087176652
FGSG_03417	4.22367242651591	4.90811059615162	6.34118976330979	6.21735863288856	7.0682203784482	6.28623419846598	6.27884547235294	5.88190650161622	4.99091619259941	4.39809557671807
FGSG_12440	0	3.52902351068866	0	0	0	0	0	0	0	0
FGSG_12443	0	0	0	1.56403769192963	1.07493157098106	1.22542930098217	0	0	0	0
FGSG_12442	3.10867257060822	0	2.06933955054008	1.78391545910884	5.65869188138326	6.55640444497647	6.36555505612923	5.90142230951742	5.07658914823981	4.71302834199632
FGSG_03402	2.34949039067857	0	0	0	2.53579347364107	0	1.42224103695194	1.7289934522023	0	1.35650879185796
FGSG_12441	4.61247411446858	4.81867559036644	4.97732997620326	4.97757267323146	5.20753904138243	5.6902717351457	5.16719430882718	4.52274575514503	4.26824511098537	3.918624775757
FGSG_20026	0	0	0	0	0	0	0	0	0	0
FGSG_12439	7.69096787846958	5.16492157788447	4.03214648927657	1.98362124516542	5.78678958487523	6.45558227131484	5.19457758678532	4.10349724087302	3.39661141033773	1.8324133738079
FGSG_03401	4.01891258550569	0	0	0	3.60197610643257	4.7950508071254	4.81329256574584	4.30228804840254	3.87252927912976	4.15370460426647
FGSG_03398	0	0	0	0	0	0	0	0	1.69132533206494	2.13687906965739
FGSG_03399	1.67821853834626	2.7579610386755	1.50183159944549	1.99107856410946	5.68789607810985	6.08325455640986	5.87769407077569	5.31773541216296	4.88697928096885	4.57339641594336
FGSG_12444	2.03995710022807	1.86101159948585	0	0	2.15331205046693	3.45710026297579	4.16331708126184	3.71715766188697	3.01060024155651	1.98465465786291
FGSG_12445	0	1.11473578706902	0	0	3.15068171741798	1.95166288760719	1.58028885821425	1.08143094018592	0	1.23977755172674
FGSG_03400	6.64618398843458	6.55810017651358	6.11283947632832	5.64437974707646	4.71137692165292	3.72998902287972	3.8837542953315	4.80643115309745	5.87832277313618	6.72322053856721
FGSG_03396	1.89649317437201	6.14725772311994	4.54679433955631	4.74091902531219	3.16199728866208	4.31716682328013	4.0758732064026	3.49870899317165	2.78998971002998	1.95477545931834
FGSG_03393	0	1.23346506201592	3.0544532773685	3.06615806892613	2.61602739138045	2.92830617553362	2.65083356817358	2.58648409060139	2.1364932920658	1.66380429816714
FGSG_03394	0	0	0	0	1.83080143470578	1.8322676882662	1.410603798245	1.105118418599	1.05904498989657	1.29721093670531
FGSG_03395	1.09548231665388	1.02895588564415	1.04295207284925	0	3.58193192458472	3.67390790296507	4.24932721047502	3.92265658450913	3.18118439634994	2.62831460505126
FGSG_03392	0	0	0	0	0	0	0	0	0	0
FGSG_03390	0	1.37966599471036	1.43073111452617	1.60398455995092	3.03491244607869	2.7994974414311	1.89957437040409	1.46108187322985	1.09583970621997	1.07796169537198
FGSG_03389	0	0	0	0	0	0	0	0	0	0
FGSG_03391	2.82457038710009	0	0	0	3.53181489474903	4.91488632897682	5.11925380163506	4.95954288415397	4.2376148002798	3.35225593676854
FGSG_03387	4.68192593538422	1.38119805702564	0	1.18318362307503	0	0	1.57957366570581	1.85545348389399	1.56174248110537	1.02012108749418
FGSG_03384	0	1.04227774239239	0	0	0	0	1.06870445654007	0	0	0
FGSG_20027	0	0	0	0	0	0	0	0	0	0
FGSG_03382	0	0	0	0	0	0	0	0	0	0
FGSG_03381	0	0	0	0	0	0	0	0	1.42298720354474	2.43446905871703
FGSG_03383	3.57339749432948	4.51435474529567	0	1.01971114288643	0	0	0	0	0	0
FGSG_03386	0	0	0	0	0	0	0	0	2.6030965315198	3.46789641494988
FGSG_03385	12.0683175254243	11.2356877546456	4.45628119201755	5.30058021552	3.61945030119847	3.68610102788771	3.51724965783195	3.50358515664336	3.15969859711432	3.40602080053987
FGSG_03377	0	0	0	0	0	0	0	0	0	0
FGSG_03379	2.07105347743032	3.56506505690816	3.78311967208924	4.29200412652313	6.07501777275139	5.50995408316174	4.66213471767749	4.50098989764553	6.45303062644786	5.6731198067368
FGSG_03380	4.24579092230315	2.87400910503487	2.53335916166792	3.04293366028099	4.22631269335072	3.27033294697698	3.70999806916083	3.74248583120385	2.2794961239055	2.83602706908407
FGSG_03376	0	1.62467242006742	2.26388613703677	2.42613736855973	0	1.14148322344784	0	0	0	0
FGSG_03375	0	3.39372205425952	5.61990972221544	5.64433807469516	4.88110872437816	6.20449899761352	6.52840055429431	5.82488062315884	4.99672892089299	4.25532092678889
FGSG_03378	1.83922853123907	5.8321561275064	9.47491198897553	8.83257722149638	0	0	0	0	0	0
FGSG_12448	0	0	0	1.01435087017415	1.25704314447675	2.81709583701303	2.45835243971039	1.1044053253303	1.16019636383326	1.31330156660654
FGSG_03373	0	0	0	0	0	2.62779718642612	3.06953073830526	2.4376223701728	1.90215594303456	1.09798761954234
FGSG_12447	4.88217238205637	4.30712076370191	3.54221383373415	3.71505993965157	3.7590715912884	3.94795079317876	3.93619728453979	3.92295059543345	3.50665774585583	2.87834637785765
FGSG_12449	0	0	0	0	0	0	0	0	0	0
FGSG_03372	1.38940743465984	1.66131192714554	0	0	3.03683226235374	1.83669506314946	1.53810637978889	5.22705832502008	7.63961637598021	7.07084550023944
FGSG_03368	0	3.23327886813251	1.82047062511083	2.02681131946849	0	1.92359007567289	2.74358064941172	4.7299541496697	5.97737158492343	6.13633261246023
FGSG_03366	0	0	0	0	2.04204825237056	2.67501611681617	2.33074915602439	2.03512618367904	1.69375690083972	0
FGSG_03367	1.1436114379244	2.39359645824777	3.93502694093226	4.44574505833129	4.08928689351495	5.08899646819735	4.59644563607076	4.19973591068521	3.68450057148293	3.04958326785863
FGSG_03359	0	0	1.3990608133601	1.18762829476208	1.79080060211745	4.00276465408133	3.44431286613612	5.03798675182996	4.72402160807417	3.18891139901326
FGSG_20609	0	0	0	0	0	0	0	0	0	0
FGSG_03360	1.31679536280899	1.2810755514621	1.27426422644988	1.89207936633504	1.50521219150192	1.18807996592264	1.31522574465478	1.85606118070158	2.52863191492213	1.85835740967948
FGSG_03365	0	0	0	0	1.60873639329825	0	0	0	0	0
FGSG_03364	5.45611364066449	0	0	0	5.3278166437098	6.04935505077514	5.71399165306005	5.23934923719561	4.3077720413726	3.48995028695605
FGSG_03363	1.50533121683387	1.09381895558567	0	0	2.69414380468414	3.45899318334131	1.7883097740516	2.52666501097126	3.60335955498031	3.36461111988871
FGSG_03362	1.27903728165766	0	0	0	3.35694629018653	4.41119264955649	4.65634565211276	4.11141017130286	3.62716131733161	2.28830278649071
FGSG_03361	1.93460253947267	1.66235671314685	0	1.22189579048193	0	2.06019648223753	2.45005276710301	1.9659625110816	1.59271042114585	0
FGSG_03371	10.7074528118221	5.85136597937213	0	1.00966841199574	5.18378609063187	6.61877936084064	5.99553135386229	4.89152230742023	3.77083759194134	2.81470111422866
FGSG_03370	6.10525499939614	2.80117309776428	0	1.61982317374589	2.72245540460955	3.04571612965792	2.26521046741342	2.04853867013047	1.58983134734746	1.94152449439678
FGSG_12450	3.43710455533308	0	0	0	0	0	0	0	0	0
FGSG_12451	5.81117079810291	0	0	0	0	0	0	0	0	0
FGSG_03369	7.18480367870783	2.60756862440487	1.31057712399782	1.16105375450307	0	1.5608057883819	0	0	1.07560795277522	2.08366044575009
FGSG_03350	1.69245508698066	0	0	0	0	0	0	0	0	0
FGSG_03351	0	3.90036077005821	2.69545831194966	2.84332315809961	1.86589241670128	1.79937078440646	1.78148687517001	1.45945625866825	1.108612385575	1.09207141246959
FGSG_03352	2.22813624720201	1.52223146984592	0	0	1.47650196533329	1.9388462417329	1.92397835399083	1.80345426466753	1.49246885960421	1.86380764317068
FGSG_03354	4.74869188196156	1.54131745994003	0	0	0	1.23347036271439	1.29498485370824	1.42658670202996	1.27794782554242	1.32856931147452
FGSG_03353	3.1002469702525	3.13341850235791	2.14371192407696	2.32741420908947	3.98691229315017	4.50923087385808	4.50467653006949	4.21725601765958	3.93354688282474	3.26070548927394
FGSG_03348	0	0	0	0	0	0	0	0	1.52503994818948	1.07233665012363
FGSG_12452	0	0	0	0	0	0	0	0	0	0
FGSG_03349	3.97943558164001	4.03505621687871	4.09468659368342	3.90877420850933	3.54844114594909	4.58521493292827	4.70413731274827	4.75591659315379	5.24632109046857	5.19389381499987
FGSG_03356	1.16550592642366	1.10030620060595	0	0	0	0	1.162448493705	0	0	0
FGSG_03355	11.6264572413992	7.5392467640014	5.55315178465611	4.86406817544282	2.28445314904868	1.7714587213705	1.52950125932958	1.39449417380104	1.34594818827871	2.00546732263485
FGSG_03342	0	0	0	0	0	1.65874289616762	2.80166961041435	2.41239822439212	1.79817092794921	0
FGSG_03343	3.34486141206776	2.19237830682415	0	0	2.88879762784796	3.43176918464245	4.60227690428554	3.99945718089318	3.38603851785033	2.42270374161747
FGSG_03338	0	0	0	0	4.33741672459774	10.3454453366724	8.50946219435428	4.47193162707457	2.13888947215827	2.33969669111523
FGSG_12454	0	0	0	0	0	0	0	0	0	0
FGSG_03341	4.05070361441486	2.83275253651632	3.18789556046342	3.522771655982	3.65261958368742	2.0982426083092	1.25235905688708	0	0	0
FGSG_03340	0	0	1.41484232684932	1.97131421082229	0	0	0	2.6322515396604	4.20619059260413	4.01096548947386
FGSG_03337	2.84593930333228	5.16903266699071	4.07137398644718	3.8009297409882	3.69051146719677	3.72049303832018	3.4334721141085	3.19149645360221	2.58905623690321	2.40584043369893
FGSG_03336	4.19028213746068	0	0	1.15569858027435	3.30059082756769	2.57444006390252	0	0	0	0
FGSG_03347	11.7131510670198	10.8182157575223	8.20906311316519	7.54855603920747	6.96068807703158	5.28143891404683	4.41029577531553	4.787624980582	4.96576603911603	5.03020020898446
FGSG_03346	0	0	0	0	2.12400030087761	4.59878253701543	3.73787048502055	3.46544886359648	3.45988025874924	3.33095720907477
FGSG_03345	2.04732484614	1.89317770676644	0	0	3.24639241369423	6.41120137203297	5.76884513080216	4.9655635362226	4.98094377032004	4.98555021971771
FGSG_03344	4.44660575457502	4.80543207496581	3.92048816007068	3.76366072356609	5.93229286934484	5.07206958695099	5.35800085807817	5.23238783836756	5.27542103531859	4.97831762962463
FGSG_03335	8.87835531859574	2.88058481057935	4.64800428833906	5.28170539951982	6.16841617982255	4.62612936673894	0	0	0	0
FGSG_03333	0	1.48201191360911	6.55489258877812	6.63766627814282	5.93087577620234	6.49921097062733	6.38523562990656	5.91786268936268	5.07163672964724	4.20165579534861
FGSG_12456	6.00493621953646	0	0	0	2.19126289184171	4.04093781173789	3.21236645586603	2.29354368335096	1.49325957319745	1.2715280987137
FGSG_03332	2.78406040744377	2.8944771891208	2.48793112907604	2.57818095490884	4.25420537606219	4.22154872796296	3.59275937153389	2.99685509458086	2.4805063670266	2.56785100961469
FGSG_20610	0	0	0	0	0	0	0	0	0	0
FGSG_03328	0	2.55807207491722	2.88101016368962	3.07007095407356	2.8325763666979	1.83501650921224	1.96495663385083	2.1210543812957	2.35045138261551	2.63450735374272
FGSG_03327	1.23631184317694	2.14372758638287	2.55341385994632	2.53161121589866	2.81676780226315	3.97288925633266	3.72398359576879	3.54426873714359	3.23791250564798	2.88572365024531
FGSG_03330	1.52134513750836	2.82333750894091	0	1.09879453259051	2.43093236322506	1.8814808139482	1.71308142748703	1.45856037825147	1.99295837907204	2.67617910381129
FGSG_03329	4.34143574370153	4.61985527530023	4.32997498925979	3.86319733767773	2.70856516567215	3.12591986587582	3.32367702179726	3.77307482108263	3.75638697869332	3.75573646966614
FGSG_20029	0	0	0	0	0	0	0	0	0	0
FGSG_03326	4.11253260136803	1.76760937802404	0	0	2.85855884214109	2.67769039810745	2.61740959399387	2.04267874490902	1.90948583557526	2.46929975320749
FGSG_12459	0	0	0	0	1.00823530051623	2.94368957353435	3.53423054492733	3.00164915225942	2.03779549267352	1.60703522393098
FGSG_03323	0	0	0	0	0	0	0	0	0	1.15624413829518
FGSG_03322	0	2.31450135063037	2.44159281346445	2.57167158020707	2.59732385598253	2.8523486371132	3.15111085604217	2.84706386849953	2.79382854724337	3.50172242744936
FGSG_12457	0	0	0	0	0	0	0	0	0	0
FGSG_03325	3.58111071557481	2.89165444290977	1.46857098798119	1.71660169867959	2.28011579148851	2.85586120463701	2.69226934484766	2.28133509144152	1.9917069308216	2.09953042520207
FGSG_12458	0	0	0	0	2.55697445645356	4.57569478197125	5.33843759486399	4.69454071999019	3.56683425100377	3.06473893725653
FGSG_03319	0	2.46078824320106	1.70277508153951	1.13489954725814	4.44393794966151	3.33307132823347	3.38944960487708	2.68881790706402	3.23337771522607	3.40316686318448
FGSG_12461	1.52422377521723	0	0	0	3.4708942963126	4.94748098213637	7.24493714594951	9.14563620143251	9.20192340097516	8.07349880644278
FGSG_03318	1.62579339079097	4.60165002027636	6.46435395109392	6.53916234263278	4.5406069205926	4.99721737746783	4.33726530120579	3.91263117539547	3.39412530949112	2.65216605468147
FGSG_03316	0	0	0	1.09209509719896	1.85387350685878	2.61902313204156	2.56902576098569	2.10982537534808	1.4129569342902	0
FGSG_03315	0	0	0	0	5.88878335411636	3.79149319324533	4.03607106175612	2.78731446198158	2.13680070791997	2.13738791027931
FGSG_03314	0	1.20213264050092	0	0	4.97801480845857	5.64881964701254	5.51927792727148	5.03720129868146	4.55183128244921	3.33652160174813
FGSG_03317	2.62908055704474	1.16996943100969	4.24566205855703	4.79715067646394	2.63268491667859	3.9099154213038	3.31893142661048	2.50503414544566	2.53249346263052	2.04876168862291
FGSG_03321	5.80617722476788	5.53662466399026	3.58997411284617	3.32401897141956	3.88722110516826	4.17012232583981	4.34130582168134	4.82508148575951	4.91803928619981	6.60014112183739
FGSG_12460	3.85347751371315	3.91778086247081	0	0	3.02108966597167	1.76487793000355	2.78816549118502	4.17588771918592	4.13531745784208	3.79497466144085
FGSG_03313	1.91808033547086	1.61129410369198	1.96392510445293	2.13001473304594	4.22683806449231	4.75382794711275	4.43591350335222	3.84822143154702	3.30640850494171	2.88397560694437
FGSG_12462	0	0	0	0	0	0	0	0	0	0
FGSG_03312	5.55843317406517	10.4611867725644	8.75145611190818	7.95720646887573	8.50441483571466	9.44841149087155	10.2980294192249	11.1095292947655	11.5492869423051	10.4921696702628
FGSG_03310	0	1.37913434392235	1.60362313364567	2.65011650210144	1.61213205118524	1.55490205572864	1.88638462757441	0	0	0
FGSG_03309	1.25817748321873	0	1.82874705703189	2.71828435304248	1.92596377282811	2.54689452079963	2.47743699538767	1.60364689655374	1.12295301747399	0
FGSG_12463	1.13708626584865	0	0	0	1.18753915503862	1.2641890822393	0	0	0	0
FGSG_03311	5.12121375812459	6.40632941306562	6.79393839338907	6.43638652380765	6.99343803305302	4.60242431838592	4.45703767358133	4.70808928669919	5.89993489742767	7.93674796976303
FGSG_12465	0	0	0	0	0	0	0	0	0	0
FGSG_12466	0	0	0	0	0	0	0	0	0	0
FGSG_03305	0	0	0	0	1.25480316488326	0	0	0	0	0
FGSG_03304	0	3.22920861950271	3.29806902031121	2.62884850189372	1.06816079249228	0	0	0	1.50418307023228	0
FGSG_03301	0	0	0	0	0	1.08912649884839	2.4653873561513	3.25612212205061	2.77952984834267	1.57536327586061
