Genes	Spore	Ger	Brch	Myc	Oidia	Scl	Knot	Pri	YFB
CC2G_005255	1.32701994272751	0	0	1.76979817529198	1.66471973309667	1.45828267490256	1.8675487865056	1.93130535720803	1.38325713810391
CC2G_005256	2.34410137032609	2.53175349964063	2.45624541545466	2.97521192547096	2.93806812258964	3.49933723515157	3.72357263236685	3.5536057761769	2.46852159621258
CC2G_005257	11.3967264251847	8.5937806487299	5.61282100186645	6.10800695047009	6.5005269934945	9.33407577453714	8.26051301298796	4.74176798603062	6.74034194285518
CC2G_005269	0	0	0	0	0	0	0	0	2.19695553307391
CC2G_005275	0	0	0	0	0	0	0	0	0
CC2G_005264	0	0	1.78773690007259	2.31767200804088	2.41083523330732	2.10095572765213	1.86190798165949	3.21730679901687	2.53374942363438
CC2G_005265	4.0390452063415	2.25283523199443	4.13347622728498	3.0474444909031	3.11060590047199	2.90681669046196	3.06942681701287	3.58846891600853	2.76428704050169
CC2G_005266	2.3285400632956	3.4106187744929	4.49976149998803	3.77416142100721	3.74537332327968	3.35848389722451	3.02472821805872	4.05977316557959	2.11279368763944
CC2G_005267	1.69004421244042	4.19894967504225	5.96267544686384	4.66649788775789	5.20510177320171	4.8755829763178	4.89494900781279	4.25089300863027	2.55163824443019
CC2G_005268	4.87514494741432	6.77658067746065	5.67225413076258	6.69870151067605	6.42837039128476	6.73878904405821	6.44963784137193	5.96410762765231	5.54523570538327
CC2G_005276	2.41052097750142	4.68588791240271	5.6898165442623	5.62640028792737	5.24796219101602	4.87007837126704	4.89581421692522	3.62856347570533	2.0537892056374
CC2G_005451	4.20514735458142	2.72274845222739	3.15803593370491	4.36680607508186	4.0216722181547	4.37359441343317	4.3919907460598	3.30875408063919	1.18850802323154
CC2G_005453	5.77346416643412	6.64085618295632	6.77748997245201	7.51643106456372	7.37068050311293	7.77158911912523	7.66327237217551	7.07008462574447	6.66880149596027
CC2G_005454	3.65888468761362	5.34300953711588	5.95723317218195	5.18218215513219	5.49386578186087	5.3134808425261	4.58491786515849	5.17106826323718	4.94296329785635
CC2G_005455	3.68655114386623	5.8062027362889	5.80976552217673	5.10146119143212	4.98660238294168	4.7662096996659	4.46947298866035	3.94872850806469	2.41140435914986
CC2G_005456	7.49778053936786	5.85679709581937	6.1313483828263	5.44078113642376	5.26467903431714	6.44526192708703	6.09405357780488	4.79904589094743	3.62444460642113
CC2G_005457	7.64130218690582	6.21871865770371	6.76844936979004	6.04199278230753	5.95985218867551	6.28790493689208	5.98143202818303	5.92125440266829	5.45865895472765
CC2G_005458	7.92218975770338	4.9356350779901	5.07621254968939	2.69260056572026	3.56475804676548	3.72012703286425	3.10979471725558	6.63166545988236	4.32120644774221
CC2G_005459	6.97312888571816	5.52843545076385	4.932596345201	5.31722768561559	5.64509632862529	6.58175986846979	6.52462092002767	6.2582987103558	4.33986920585768
CC2G_005460	7.94325560848329	7.8019405360105	6.50439553747154	6.72177043898232	6.63439718505513	7.2570735560217	7.1420767799541	4.60215154229733	7.7343953388331
CC2G_005312	2.77807393413741	1.21227080384421	2.81460901442912	2.82143067909311	2.9058670991196	2.34652897022919	2.04804373337796	2.8530716732293	2.72920192877826
CC2G_005325	0	1.44434628494506	1.24669429577215	0	0	0	0	0	1.13522007417184
CC2G_005331	1.9548400879019	0	0	0	0	0	0	0	0
CC2G_005332	0	0	0	0	0	0	0	0	1.41899284781256
CC2G_005278	5.86332235900837	4.2642058443238	4.69947621728551	4.88613649814316	4.78229141821502	4.406100526221	4.64655225797889	5.52246193859012	3.62142430367765
CC2G_005279	7.60328030618106	8.63071669927369	9.38875153776462	8.76360698655307	8.54517610547801	8.04988962633204	8.33449191393188	8.26271737972745	8.52729614130006
CC2G_005280	7.01945400787479	6.35464467384238	6.99205955031663	5.80076888082378	6.01172969422253	5.26990999646846	5.44764785327043	6.21618583706617	4.81436021926952
CC2G_005281	2.1401169020709	1.39629276282467	2.87238594770842	3.66044179273973	4.09942156695834	3.68410168704375	4.63229016117118	4.20977848587623	5.5374837138449
CC2G_005282	2.38875086158964	1.52807631689026	2.26543647673375	3.27777234935594	3.46041336586169	3.20859569279253	3.00341123915772	3.45030984069405	4.62669209198891
CC2G_005283	1.26740921263522	0	1.23061908729358	1.51164043570065	1.43414243599852	1.33924772277837	1.19833172137235	1.63154324294776	2.92583868911324
CC2G_005284	1.44151699081827	0	0	1.18830694100287	1.12706718735156	1.21237432925674	0	1.46293545318964	2.69889755544141
CC2G_005285	1.77101804747186	0	1.89301542628281	3.48360565993132	3.79158700419367	4.90834670367596	4.47498259340903	3.92888072232925	3.36010165215891
CC2G_005286	2.14504582997633	2.99406895110997	3.74125371316364	5.69981310445657	5.54496068198972	5.98492804899568	5.63257882023596	4.2781690810921	2.88862586267112
CC2G_005287	5.38689199146398	6.66488576613784	6.41353927412286	6.5817541610844	6.65657222083906	7.00727563258543	7.02627157651381	6.88709754850082	7.19902696147509
CC2G_005288	8.72433810420178	6.55504572913683	5.27315315474113	5.79328854015705	5.84853660994385	5.94635113931862	5.98998548210649	5.8888521322122	6.27064659632367
CC2G_005289	5.42705448188257	5.67955171001876	5.94051735205316	5.86123572560692	6.41262934457044	5.31847553535202	5.68284672591378	6.68465044475127	8.09569895944522
CC2G_005290	1.26062894511887	0	0	0	0	0	1.40772190107615	1.08583058407866	1.39959153414061
CC2G_005291	4.44821640320219	3.16556645215876	3.17770717045021	4.01509649213031	3.93177391335791	3.89254084669555	4.47823030877307	4.80472533424019	4.2562503343712
CC2G_005292	5.18685579893605	4.69357608553382	5.01419100454797	4.95272857717085	4.86096275468974	5.58548898952864	6.19233170524469	3.43782396122616	3.70630759795976
CC2G_005293	8.48746047798328	6.3357560451458	6.22933717615655	6.56997073955282	6.50118499166024	6.64278776038425	6.84268696510033	6.41274255240683	6.77062732983485
CC2G_005296	6.07375562592902	6.26918290941779	6.27530696057938	6.21648246436392	6.06881308923041	5.88761465729284	5.9352698918829	4.67202093909021	6.23905886309128
CC2G_005297	4.79925281415375	5.24145410003505	5.60173145416573	4.97302073904169	5.07220661413599	4.45410863655352	4.68927535443056	5.02853552609017	6.41498567162321
CC2G_005298	5.66710348845167	9.56936544526814	7.91070518924359	7.86343511295514	7.72163286722136	7.88604030529559	7.61186846218765	7.72824300602725	9.03677545248561
CC2G_005299	4.91364291018456	4.65444087834641	5.66824057696344	4.64611128505553	5.10044930588957	5.05484619062062	4.21225894928962	4.05434934768373	2.45970909759873
CC2G_005300	4.36930155034043	4.47918038055839	5.30403156407739	5.49737351160146	5.64716241215885	4.53803983715685	5.06388541005882	6.45888291313297	7.05307650918062
CC2G_005301	7.1740963481114	4.7566274880932	4.32607761771571	3.69026559114127	3.69078392139652	3.36584890683882	3.48226143776703	4.58855774159539	3.50197331556797
CC2G_005302	6.30125213040962	5.02895155786204	5.24910292334713	5.38087621336246	5.66060300983776	6.24629184832921	5.73387629912247	6.03995065661924	4.12713797017033
CC2G_005303	5.39249883521589	2.70623159826066	5.00640205794748	4.83508229897154	5.02155172155892	4.10512434191601	4.0802510649798	4.630060935631	3.6298524589354
CC2G_005304	5.14199909900156	6.71336937632169	8.07548941175857	7.15139559133023	6.99901431288594	6.859090269829	6.42629828000499	7.04864172883571	6.52108981289457
CC2G_005305	3.10294826609561	2.64290590639263	4.79825439214052	3.85204367115952	3.80895647192797	4.53370931563401	4.35571268629367	6.19654374390614	4.0471961028336
CC2G_005306	1.63266317436658	2.71119956638408	3.73957460561908	2.92585375535163	2.99511329601387	2.87311614615449	2.82170705321936	0	0
CC2G_005307	4.8452864571988	3.60984075681965	4.84748746120786	4.23256017154587	4.44332525827084	3.88042736884389	4.04786132398449	4.72872299242298	3.26881145740061
CC2G_005308	6.22185724345192	5.94985690923052	7.92372822455209	5.88927109816682	6.19363378513017	4.99655629993168	5.00258793169816	4.86384557119096	3.87244707938585
CC2G_005309	3.17881317542534	4.73849634520859	5.3034644799249	5.20717464609222	5.25919455590473	5.31182510118468	5.39323043380963	5.85442574399797	3.5571148283599
CC2G_005310	9.12627746765349	9.27734275110882	8.63203271572667	7.34061089140514	7.65425027049888	7.61354844452683	7.4044740248166	7.9936828307711	7.90730568034413
CC2G_005311	3.52020665130049	4.1019746316498	4.76983380061401	5.93343341110725	6.05530241065891	5.68487651946246	6.3853860554247	5.02418311847469	5.35445086944584
CC2G_005314	3.45237006850571	5.02145706594235	5.55960846754991	4.75962339556547	5.02281659835899	5.20338438194949	4.56583567533659	3.73675059930593	3.41255027709222
CC2G_005315	5.07479603290764	5.98683578565021	6.43181668194494	5.60429907495522	5.54857859044958	4.98892672920906	5.92873216368559	5.38109703813818	5.22084229255132
CC2G_005316	1.62197508577287	0	1.59324560197694	2.83702217919919	2.70030053029999	3.17066415421077	3.27754272978531	3.3478072284542	8.89905801969986
CC2G_005317	0	1.15998657994645	0	1.19218058725063	1.31975689940803	1.69077634356683	1.7615084602915	0	0
CC2G_005318	4.30955498657766	6.66520442971632	6.37479507120882	6.50526388744633	6.32870494694425	6.62040020973819	6.55210396983932	5.94336565017453	6.76795888457077
CC2G_005319	5.03739153487681	6.73425022448342	7.1377580092176	6.88743737105226	6.8987114079444	6.9936806591347	7.09649388358748	6.29368144168932	5.98114289479919
CC2G_005320	7.37461646456645	7.66594605676735	7.52120532107767	7.61447801547208	7.51800355410402	6.66021125009743	7.24097303491493	7.64585134684141	8.49298402871073
CC2G_005321	6.10950390354096	6.83653022895721	7.04083794485163	7.10400141821717	7.1076904202929	7.04523170329052	7.06100551910536	7.00725121827168	8.52927220271885
CC2G_005323	1.97173492762718	3.98047615837529	4.01055839465933	5.28728025994002	4.8278296810614	4.70927885796298	4.80643752006209	3.16290191708614	2.05332219421176
CC2G_005324	4.77040729458255	6.41837715234573	5.99151177254019	4.70667760415318	5.19839676561794	5.97585610419994	5.62830428694636	6.66909749071365	4.72971901754909
CC2G_005326	3.14496258720757	5.08279521715905	5.20855953298269	0	1.18058450712154	1.41794082032122	1.06716394134419	2.45723099315284	2.97450493219228
CC2G_005327	2.48656381582341	4.70086475019692	3.95246012991104	4.17302242597476	3.4807922225492	3.91857673865763	3.90200023159421	4.2311456110468	3.94968657383839
CC2G_005328	3.84059141903895	4.95175363626357	5.27574167268291	3.84026751210761	4.03720995104448	3.36079200979155	3.06612011339481	3.37160343695455	2.74387818189683
CC2G_005329	5.33843264358959	5.44138224281052	6.47006662644567	5.65020967903109	5.90192099231158	5.11025976233525	5.62975758879181	5.68198750915786	5.81406794858731
CC2G_005330	7.31303282641661	6.74038504638059	6.47581349290415	6.72104650518333	6.7947395767544	7.60445946802075	7.17117538253147	8.36597878972145	8.47062212220199
CC2G_005333	6.09945866554842	5.81774987158551	5.61930657733388	5.26736818211923	5.55199101691416	5.96350937616394	5.53099651972412	5.54797327573966	4.58398143585705
CC2G_005334	6.94874973495208	6.1886305742934	4.47992229061631	3.46599267183855	3.6861079401476	5.11931054012287	4.83077472710346	6.56149257507907	5.34708483199956
CC2G_005336	8.26328544161869	7.09669911091595	6.1958697199212	6.13564654938638	6.15257355257469	7.67011819079861	7.02375331619417	5.3739230171757	5.74911513521273
CC2G_005337	3.90859423290278	5.62278871377816	4.28889670012793	4.91537170193542	5.13629473365831	4.50514349725787	4.51743731906601	6.26794028268237	5.16642688284171
CC2G_005338	6.34307449414406	5.35476695605132	5.13303689390702	5.5007447069144	5.7058590447154	6.16249655374669	6.80844906003339	6.2406289236298	7.13691066055848
CC2G_005339	5.63476567743806	5.3740945096418	4.84506980122707	5.50288326259168	5.67490334998205	5.55378369483685	6.08633198885379	5.8105792637386	5.7480221170425
CC2G_005340	2.28119804398074	0	1.09051459061684	0	0	0	0	1.10142376290916	0
CC2G_005341	1.59714514311239	1.84854531557999	2.05142659119991	1.78587841439459	1.94303226613509	1.19995876310584	1.13489455816817	0	0
CC2G_005342	5.52176673665695	5.96973282839457	7.34118511253563	6.47519845373304	6.55453916853635	5.84944728872502	5.31162398745147	6.6560311770033	6.35545194417657
CC2G_005343	5.27705629065251	3.72461241576808	5.47242471817426	3.49161301490895	3.66781820647768	3.21962820458825	3.40419770374302	1.8425549831114	2.23593316277801
CC2G_005344	8.09112768096712	6.51432699201374	6.930213846638	6.78861232183972	6.59777043863235	7.27136630905849	6.95435483910614	6.80229772385049	6.51306751493004
CC2G_005345	5.46748626206214	4.39513864654549	4.49149496169472	4.78514852680568	4.77367766383752	4.14576200965336	4.90567181416533	4.49116856254267	4.17931550694109
CC2G_005346	5.64415558327239	6.58261875286106	6.29315605469873	6.26385661174752	6.23947648488261	6.09170009619542	5.92686954387373	5.39504837451237	5.73528258702385
CC2G_005347	4.70787114332246	3.43587192921405	3.40267764882071	6.03310904470958	5.34593201916364	5.65930675978473	6.47687742466714	7.85140011214038	8.77442025793165
CC2G_005348	1.77534965738981	0	0	0	0	1.0006450788912	0	1.1853670125027	2.15202917010647
CC2G_005349	2.15924099588997	0	0	0	0	0	0	1.49806557221569	2.0557996744309
CC2G_005350	1.06943421031204	2.68027379453756	2.11945756342418	2.89268877041648	2.86016928049559	3.50884929145991	3.77196873302862	1.05350911039968	1.299543112961
CC2G_005351	5.76188824118605	4.96142045085611	4.247418921494	5.19133375377267	5.09886294941448	5.59011213292619	5.17922997916458	5.34097026660899	4.91858121023652
CC2G_005352	1.76832544737021	0	2.70193459128017	7.01832089543959	7.16314062629102	8.53152109580337	8.62507138085508	1.7005629091689	2.38836047878939
CC2G_005353	1.12274805782409	1.56788475559898	1.43544164581559	1.59269717546006	1.76818247737698	1.89938960215337	2.16636638164082	1.61379996794865	1.0460941375636
CC2G_005354	8.39015377177247	6.52087608516524	7.26234500403703	6.15270998598541	6.32427135060578	6.65470248524784	6.29901719846263	6.14230878613169	5.93444872702759
CC2G_005355	2.77909472003973	4.89385176309592	4.6715853504572	5.30561553158809	5.32124005945084	4.26666442506772	5.02754741413377	5.79093057982864	5.61943875680309
CC2G_005356	6.58588660667599	5.62437448959725	4.61286678606813	5.4418164700638	5.41301311968293	6.41657795335004	6.26199361666205	5.67813180345871	5.52967021178878
CC2G_005357	6.32345284116265	5.57069760301091	5.82551126704964	6.00663552511017	6.08782962533234	6.69135698449436	6.6927264145114	6.87412273212286	6.42394386023916
CC2G_005358	9.25505610615014	9.52621310442938	8.9523970760342	7.35395400187733	7.40280790631448	7.90052554013268	6.75042344037226	5.14435098554832	5.10246998486649
CC2G_005359	8.05774032647676	7.13590746138348	8.05090500729449	6.62069013679446	6.78989697876881	7.10630196520206	6.41524148292899	6.04736341346588	5.35484256816389
CC2G_005360	5.22217713649705	1.66777415225015	3.90348010800356	4.2152339783484	4.53007594476825	3.66323517334725	4.33800796700304	3.90206965606812	3.80078071176444
CC2G_005361	2.26971428797695	2.92238762775476	3.45105254434724	3.20635296503065	3.44895804622273	3.17639487340926	3.24067240752641	2.81862000541405	2.60814060321393
CC2G_005362	10.9284609470496	7.70016279641072	6.91542754184427	6.91963955803948	6.97114939324675	7.83651068422384	7.05722489907478	6.60960565561359	9.29097702958888
CC2G_005363	8.96859824431896	11.5043168834626	11.5995434018114	10.1632769686086	10.2476787569038	9.65988729611306	9.31449941545437	10.4346347644211	10.4004344878847
CC2G_005364	6.12129390550807	2.74955044280458	1.94025208373287	1.87450692478788	2.16144556571738	2.39709537515805	1.90880217881832	3.24513509942766	2.36197982876269
CC2G_005365	4.93564700340178	5.63435913735257	6.52605037972045	5.93732524862682	6.05847705388373	5.90281813800465	5.92093795737767	6.39080436841454	6.79154982226158
CC2G_005366	3.64148981192766	5.94943596223586	6.4666203631181	5.49812090337747	5.74322268404967	4.87682285427088	4.87658294261352	6.64322071939471	6.84606100081969
CC2G_005367	8.18060177925424	4.26534163699237	1.78386013183248	1.80241546439695	2.00495455943699	1.94540540069113	2.57451779499533	7.80060667509482	6.39754350786959
CC2G_005368	5.05353037316433	7.76114877218825	8.79643120207958	6.41216930246026	7.47228248711745	5.89525157259217	6.73675933074881	6.60742722018101	7.71516022999437
CC2G_005369	3.83316340313629	4.97651586870349	5.1396539372459	4.93396286075187	4.90464531133421	6.1842711421546	5.79982860785334	5.33528831941504	6.20969900840752
CC2G_005370	3.0795706182047	2.10712168408091	3.09899353927211	3.85178217123616	3.75700122532704	4.16434370353919	4.32583030345683	4.9102365592104	5.25375322691421
CC2G_005371	8.14768232770346	8.36016956724706	6.80216535564597	8.40880659646803	8.07387708567069	9.51458379479971	8.87920141645576	8.22836837495644	7.40611868521888
CC2G_005372	2.72504263564544	3.60957671652645	3.67709882894476	4.37771809278055	4.31247677288028	4.52802683532892	4.64237356434207	4.32636941792405	3.16952479331082
CC2G_005373	1.79341113497739	2.08563635011731	3.0824674521786	3.82314620660295	4.08652513437648	3.85251110639742	4.36992602082	3.9300308470285	3.21269986049258
CC2G_005374	5.08849576314368	8.16073943239416	7.52100804586354	7.13643730604596	7.07521487657785	7.332372676974	6.87335391443239	4.54854627654154	7.00242478498231
CC2G_005375	4.983006409509	4.66680696403603	5.55010695188157	3.77228135778867	4.02064665504847	3.53433484565003	2.68885585278916	3.75556795843165	2.72428279188333
CC2G_005376	6.22329919237285	7.50594647490881	7.73690222272588	6.89547981482694	6.97984573995576	7.2843681801643	6.81453456876781	6.6771015496428	5.70861703950381
