Genes	T0	T1	T2	T3	T4	T5	T6	T12	T16	T24
RO3G_00574	4.86136296315359	3.45980278470693	3.96093851075088	3.89027232756912	3.77338183913107	3.83393454518181	3.71459342547614	3.11948540414564	3.67237639422964	4.23089571627032
RO3G_00575	6.23362762430945	4.82835921147989	3.74485890937479	3.56590481393461	3.80177905096559	3.49906335085605	3.69473668846356	3.98902770582566	4.3650083311721	5.19025214539534
RO3G_00576	6.18694660258844	5.1144006857948	4.01725791490786	3.95238908634472	3.75633340420279	3.51154123137254	3.78052557138552	4.15238047293478	4.22660132490372	4.95624354023799
RO3G_00582	0	0	0	0	0	0	0	0	0	0
RO3G_00581	4.77716050143953	3.81258866952165	4.11102437488483	4.98266993911505	6.44426406945345	6.63555004745475	6.60076424248878	5.89946674959284	5.19277409805996	3.34395933471678
RO3G_00579	2.63058048039729	2.79570880068069	2.52817605386391	2.649048492744	2.27772840006245	2.78352058034293	2.22065165349961	1.99230369122743	2.48364231128521	2.3533006801118
RO3G_00580	7.74837554969519	3.74010852263163	2.52088150641187	2.75379665748037	2.96110561057589	3.60215761453113	3.88457912130381	5.3595974775501	5.4566850565673	5.80863093480626
RO3G_00587	5.53891218919148	5.59112219388033	5.83965084599368	5.85756672745281	5.63852483347139	5.56716902340034	5.39557867694763	5.40040842359688	5.309284650293	5.26264626273497
RO3G_00588	5.61707800613085	3.83454179286422	3.84567301236513	4.07941939588329	4.16142885800871	4.14526537014814	4.35590366350677	4.03400085410165	4.90428558978026	5.33537665326294
RO3G_00592	3.83017053622181	1.30692138866656	0	0	0	1.37260906204867	1.59674890941013	1.45490270927657	2.2069332349524	2.74710045265304
RO3G_00593	5.65128297198219	4.22631177573438	3.92450412460419	3.91124109436555	3.85683300569886	4.08102112142015	4.05345590593061	4.18286698120323	3.99476887006016	4.38892902168548
RO3G_00598	0	0	0	0	0	0	0	0	0	0
RO3G_00577	5.88985207058879	4.57234880527476	3.66664428913069	3.64912560906753	3.59718552783757	3.42775084628084	3.14425853305229	2.74088716395646	3.30723941836962	2.63710044142521
RO3G_00578	8.7314968841181	3.20646418313314	2.97134908773115	3.16993405001244	3.32424840540818	4.31429344780852	4.39194634054846	5.82552856155947	5.41511543506474	5.91832620583888
RO3G_00594	2.34426815338539	1.65589828331711	2.23648366202238	2.47262783309692	2.36057421301802	2.54078139108724	2.69382935717618	3.00091578425694	2.67617276654306	2.90951998885677
RO3G_00595	2.5792549861	0	0	0	0	1.13093933719466	0	2.72961119290722	1.44929565717379	2.91142598855125
RO3G_00596	5.9388423481351	3.13177632746184	2.43491522842801	2.72764229234907	2.69267591448904	2.8944210915103	3.30555184891398	4.21908494008871	3.62970376304894	4.73142217768066
RO3G_00597	0	3.00696586744402	3.36532112310941	3.23647172911877	2.20623529395876	1.68331313874671	1.17279352418491	2.79051052835728	2.0912124221721	3.60252509279688
RO3G_00599	4.91670572253742	3.55489268399898	2.7539407799602	2.79260503508693	2.80715029798825	2.29528650281673	2.43854956471363	2.89100984122571	3.17640943873391	4.01447603503141
RO3G_00600	2.95960500743801	3.11352436749133	3.68741761059372	3.28552537379335	3.59288621847574	3.88434567622634	3.89162928279785	3.86386741704428	3.71445023330922	3.73079290779529
RO3G_00603	1.6083362825489	1.47406710330167	2.07208315970759	1.13311155158914	2.21139234610452	2.35898785445272	2.57038970144968	1.92873391392964	2.09989783645136	1.33395187937194
RO3G_00601	6.07854803881149	2.17357850831117	1.48607574564804	2.27651800173068	2.29313704538799	2.66325389431015	2.82360208678753	3.73740308291049	4.23407171289539	4.99442335255674
RO3G_00606	0	0	0	0	0	0	0	0	0	0
RO3G_00608	0	0	0	0	0	0	0	0	0	0
RO3G_00610	0	0	0	0	0	0	0	0	0	0
RO3G_00605	2.89455075814888	0	2.19518224092018	2.96743297492208	3.90203573894647	4.28360038123764	4.76076993003462	4.84248866440312	4.61402896754628	4.2186845655615
RO3G_00642	0	0	0	0	0	0	0	0	0	0
RO3G_00665	0	0	0	0	0	0	0	0	0	0
RO3G_00667	0	0	0	0	0	1.13039145623618	1.05255406433699	4.08798721452666	3.72322753038386	1.825592051492
RO3G_00666	4.10608661744175	6.28267489957073	6.13712481439458	5.57727564660073	5.62701057175534	5.331917369608	5.14590971297687	4.02048493660483	4.20575426991689	3.4968918315263
RO3G_00668	4.420226291514	4.51684351694722	4.59335852618876	5.00418393077115	4.99882443390667	4.95387345037959	5.19791302304526	5.33169480305031	5.58841070015275	6.03705423566535
RO3G_00669	2.63759450377252	3.82581529744792	2.57777795345033	2.805187223434	2.50896618776741	2.21549220069622	2.29424030108205	1.06435910239722	2.19516468043687	1.60287192757724
RO3G_00670	3.17826516205479	3.97875271883115	2.74131480235226	2.7287540588894	2.74255704725749	3.01389177925006	3.12673151427111	2.73901813184194	2.70800778704192	2.73327060374962
RO3G_00614	0	0	0	0	0	0	0	0	0	0
RO3G_00615	0	0	0	0	0	0	0	0	0	0
RO3G_00616	0	0	0	0	0	0	0	0	0	0
RO3G_00617	0	0	0	0	0	0	0	0	0	0
RO3G_00618	0	0	0	0	0	0	0	0	0	0
RO3G_00619	0	0	0	0	0	0	0	0	0	0
RO3G_00625	0	0	0	0	0	0	0	0	0	0
RO3G_00629	0	0	0	0	0	0	0	0	0	0
RO3G_00631	0	0	0	0	0	0	0	0	0	0
RO3G_00636	0	0	0	0	0	0	0	0	0	0
RO3G_00637	0	0	0	0	0	0	0	0	0	0
RO3G_00638	0	0	0	0	0	0	0	0	0	0
RO3G_00639	0	1.23221441333491	1.99283454025611	2.91705172877384	2.83901896159306	3.19689402950458	3.13967460802789	2.69717928107133	3.57521565438008	3.47263572804065
RO3G_00611	5.5823723283579	3.96632227433931	4.21161637568113	4.66009841617666	4.57191891899706	5.00950950878414	4.98225392155257	4.44674382214707	5.18376080452143	5.05516272342732
RO3G_00612	5.85936810223969	7.44684158924692	7.89250575637382	8.0943773221098	8.01744315369029	8.50964589902017	8.87275084635402	7.86658048433589	8.71273074473293	8.54995572454239
RO3G_00613	0	0	0	0	1.21538626754541	2.29315532663393	2.58137029147833	2.95629661510998	1.78552874046212	1.08229346678889
RO3G_00620	3.03054660426555	7.1257590056909	7.22992684027964	6.87920332832474	6.81511567759642	6.40612550072076	6.25167221810458	5.80372297853139	5.31113651818653	4.79371581185581
RO3G_00621	3.9881232346535	1.69546600738978	4.18240273896129	5.32470326102204	5.73717770132222	5.70121422653115	5.97807548862887	6.15056476868542	6.16779981405915	5.637953064627
RO3G_00622	0	1.57556939767493	0	0	0	0	0	0	0	0
RO3G_00623	2.5370373943452	4.52468909097736	4.56096568150296	4.42083335631679	4.51925916747498	3.95582241045136	3.93356872502668	2.94105227961869	3.03243249661489	2.56247185822459
RO3G_00624	3.07063321532085	4.63221024330021	5.48777102960659	5.26083626894662	4.88109561896916	4.61956136973787	4.32257486195997	3.54124210927815	3.94234180338235	3.03624580593197
RO3G_00626	5.02443846795845	6.42532984486682	6.35885512676689	6.33240526939213	6.34731623992916	6.45028616308007	6.23072079979883	5.62481507844912	5.17049305997123	4.46587359729361
RO3G_00627	3.48765963622905	3.40119944671961	4.41087020307032	4.76844062368487	4.96423514840622	4.95861652994143	4.96781688407817	4.71249079346505	4.61663880561813	4.43495224616707
RO3G_00628	4.46277956081119	4.90911633923977	5.4090683878578	5.48956276400651	5.44392004362346	5.12039109567132	5.32925150571596	4.41571457163623	4.96274880898358	4.86844930318686
RO3G_00630	2.68472222371875	3.0325002067439	4.56992976996959	4.65870612887776	4.5445660207866	4.47418868923512	4.55907131510898	5.15586104898786	5.09172848867934	4.73231614595369
RO3G_00632	3.49811336239124	3.41177362709009	3.71883631025036	3.44187356305954	3.49284181406232	3.42202682397587	3.32945940202565	2.49656947810079	3.3069518044002	2.86455034877669
RO3G_00633	2.04255838269436	1.23798244366564	0	0	0	0	0	0	0	0
RO3G_00634	2.59825708210127	1.58684531433602	1.42759200634761	0	1.47885265161456	0	0	0	0	0
RO3G_00635	5.2590961593966	8.23709733302216	6.99391486229162	6.91650932436132	6.58563434404877	6.30111568047646	5.91872635252945	4.11143071275534	4.33373175870667	2.98394102212258
RO3G_00640	7.73842486154695	5.67430633592205	5.45214145948168	5.7450203448785	5.58773318097564	5.67464742935769	5.47211258351657	4.96390042864523	5.38588621747945	5.38583618778823
RO3G_00641	8.51193954044213	3.24580667007591	1.65691072025511	1.61084214264854	1.71641428704526	1.74793196299669	1.55529009674858	1.0747407160589	0	0
RO3G_00646	0	0	0	0	0	0	0	0	0	0
RO3G_00648	1.29755715868959	2.5117623124314	1.59379031886226	2.19563163957553	1.68841649517962	1.85163514391643	1.695099350232	1.261959659397	1.21106817671195	1.30259902853704
RO3G_00650	1.69334170799396	2.17990056799124	2.39495400892508	3.83657150868225	3.72680709657459	3.78570631402515	4.12527489416906	3.64087667165286	3.6598345940323	3.09972960954357
RO3G_00654	0	2.48144377412111	3.63310632103462	3.84270584434495	3.37262439373322	3.04947167097444	3.19748016766447	2.31365219407659	2.22488774276024	1.10282403297134
RO3G_00659	0	0	0	0	0	0	0	0	0	0
RO3G_00660	0	0	0	0	0	0	0	0	0	0
RO3G_00643	4.3355868695316	4.70166506857761	6.42461578271075	6.07069786292238	6.27873833752026	6.01351686770418	6.05162723064571	5.38222840835371	5.33699446287145	5.23988073952912
RO3G_00644	4.80478300267905	3.3055598679338	4.05715888654209	4.30752814926622	4.34469261864419	4.22493524189735	4.35592118348595	4.75036052135953	4.75027853900787	4.72041025893006
RO3G_00645	2.44651100864008	2.07619156571015	1.43171253230166	1.64032232479111	1.69875431383851	1.56101149463674	1.77138286454209	1.5658358989707	2.28392893299105	3.08594211847604
RO3G_00647	6.9268108622283	6.33727019246495	5.15269090210732	5.29904827870362	4.82077833042978	4.92261585348815	4.95089775292717	4.42012562326967	4.9708669587544	5.02610172249135
RO3G_00649	4.40320902962455	4.38282897878897	4.36302354713206	4.80771004223962	4.53268570075945	4.26933186767429	4.39754001911535	3.46655465534868	4.01288732646364	3.65794093160806
RO3G_00651	2.57441518514858	0	1.23417053511887	1.53760229453511	2.06915970336165	2.73662211271992	2.89501074830283	6.32699585944979	6.14635683240853	5.75122118020699
RO3G_00652	6.33218087270996	8.85677960977328	8.67979313381146	8.4582299281598	8.19674117505753	7.84636151762094	7.62493810891915	6.44730534779492	6.40796437870612	5.23674813479094
RO3G_00653	2.30989472898796	4.01697204945601	2.83569126629418	2.85743197473922	1.87591581784077	2.38876274123701	1.90887233304985	2.33493094396231	2.70663558740391	3.7451152609934
RO3G_00655	2.37232192369935	3.61765613388823	4.01991022653755	4.14708318416178	4.27059638777493	4.27178742201	4.47323183597514	3.8353528802907	4.43175419178329	4.01238349759667
RO3G_00656	5.99888429655768	0	0	1.23759661027996	1.91456159896926	3.04108548390121	3.69991419606476	4.38970007224876	3.38659789200893	2.96516139821124
RO3G_00657	3.25555653775152	0	0	1.16355290201271	0	0	0	0	0	0
RO3G_00658	8.09713484320729	7.96535599663504	6.98743541793389	7.32372522411396	7.21402531306963	7.35538004162417	7.16179638505883	6.55410365701224	7.12112253791797	6.92741058131469
RO3G_00661	0	0	0	0	0	0	0	0	0	0
RO3G_00662	0	0	0	0	0	0	0	0	0	0
RO3G_00663	3.47417487252449	2.34237259154422	4.60857522232277	5.09700842319502	5.43565920032296	5.44215731371334	5.49649422699821	5.35861455679666	5.47666566949628	5.3645536916453
RO3G_00664	2.09947198897974	1.02557610162827	1.96021332623631	2.26086526246966	2.57092319233175	3.05384523536488	2.74489709833858	3.94967038377645	4.39954803462895	4.20863105818862
RO3G_00677	0	0	0	0	0	0	0	0	0	0
RO3G_00676	1.32390131892572	1.79100650410444	1.27681818112148	0	0	0	0	0	0	0
RO3G_19009	0	1.29196094096273	2.35065749129254	3.13758038478256	3.486875860176	3.57967165052669	3.44723706393455	3.53286236802597	2.25793899334064	1.56934237336149
RO3G_00675	3.10171979608424	1.060630674142	0	0	0	0	0	0	0	0
RO3G_00682	0	0	1.03898614048538	2.10997775940971	1.97943637886826	1.11867932142266	0	0	0	0
RO3G_00687	0	0	0	0	0	0	0	0	0	0
RO3G_00685	0	0	0	0	0	0	0	0	0	0
RO3G_00689	0	0	0	0	0	0	0	0	0	0
RO3G_19011	0	0	0	0	0	0	0	0	0	0
RO3G_00693	0	0	0	0	0	0	0	0	0	0
RO3G_00690	1.77079188085018	0	0	0	0	0	0	0	0	0
RO3G_00705	1.29914477313377	0	0	0	0	0	0	0	0	1.07303315416754
RO3G_00697	1.74635889229544	3.50454967065828	2.72257303445994	2.57454315719688	2.2454388440367	1.85476540008406	1.7534232371439	2.08671175254926	1.83014118848029	2.69431276271892
RO3G_00706	4.20508797863188	1.58477882963846	3.07722068151579	4.03351431138932	4.49581213776128	4.55257656828655	4.89025548458047	5.91032915817454	5.80290294963826	6.23845353091668
RO3G_00671	4.98643955982126	1.52449786472827	1.82265666834122	2.44468514966909	3.01444128069715	3.328551138642	3.72563426152157	5.21245417947513	4.58931406074993	4.90695363735443
RO3G_00672	10.7886337682121	11.1477441755583	11.3300631058803	10.9491897034704	10.8172029987928	10.6527099500111	10.2853140994929	10.4495279558627	9.61463269305465	9.63261312885961
RO3G_00673	3.02187844797877	1.84466490826502	3.90119704119695	4.20178466141967	5.00490382138804	5.06501304359543	5.45677840984119	5.89980831502432	5.79814453402957	5.94183823960446
RO3G_00674	2.52162586815953	0	0	0	0	0	0	0	0	1.03648286994571
RO3G_00712	2.50639525454075	4.25066300269611	2.57114873782673	1.21110844738484	1.14492519464905	1.25059894892705	1.39093119047838	1.58657470249106	1.93461494838779	2.15876167671165
RO3G_00715	4.42399483742085	4.712070608183	4.84636151430585	5.04310282702889	5.19099463597686	5.21902216941743	5.46208919259416	4.39552077841378	5.35456716988906	4.64445092687825
RO3G_00716	2.65534590966523	0	0	1.1007164056333	0	0	1.03903369108257	1.65072907747291	1.60261321545127	1.51611092499679
RO3G_00719	2.25501626475677	1.16743982037168	2.27872891350615	1.98049649016601	2.99126068365946	3.05620674870792	3.33753394129305	3.26722261131403	3.46616072682952	2.84411665353318
RO3G_00707	3.63040108728708	1.41430626159494	4.17861077147995	5.06528907834686	5.18948936708684	5.54310149820723	5.63861912454459	5.8769532653733	6.50815733932557	6.60540321848257
RO3G_00708	7.06212403162394	10.301349309896	10.9932877071511	10.9619292079152	10.6210550952223	10.2255329674587	9.69897499666709	8.56112356787232	7.77062996601819	7.21098614080352
RO3G_00709	6.61982635570594	3.53508624687479	3.65100353101148	4.45018532868106	4.52927778865475	4.97185636049781	5.47731485303688	6.64941891299853	7.16650387821066	7.75243680469851
RO3G_00710	4.71744539488964	4.58410779709756	4.59347256430202	5.1745998868066	4.8243835435808	4.92927699388202	4.78543126927245	4.15005498072759	4.44306647383084	4.05140836044786
RO3G_00711	1.44743530812123	2.0208636932372	3.27519863213777	2.71412759842337	2.50587538138011	2.44164717899947	2.33702510932107	2.10140381690716	2.26903159607198	2.57216223903901
RO3G_00720	4.36350041262854	2.92526562832865	2.80387982375566	2.99166778733941	2.88137670167674	1.97428871874244	2.09767080360493	2.39650312502034	2.53294624258478	3.06125613515188
RO3G_00713	5.55682659515425	7.54583813465202	8.06149584889071	7.55570568129487	7.44528593001565	7.11796469508315	6.79935613978982	6.54135149934942	5.36285567604784	4.54078400680606
RO3G_00714	5.59086121996696	4.12646428797398	4.0117745588379	4.29866293311528	4.07720265583628	4.29641756441203	4.73411752991169	5.02303449320426	5.52182093918265	4.91401966740257
RO3G_00722	0	0	0	0	0	0	0	0	0	0
RO3G_00721	7.24366940936919	7.2471632204656	6.02103114540978	5.35099515219083	4.94689802520184	4.43795343628703	4.24815335437018	4.54627532274871	4.35669521344611	4.13282628113171
RO3G_00725	6.38451883397369	7.12507420871543	7.33896215767918	7.23331645010329	7.37027405293282	7.43569928103611	7.33838548793522	7.37142832922916	6.60584679325823	6.26802562186734
RO3G_00728	3.06546844214286	4.28370769387691	4.45579339530315	3.85099844088103	3.69211532276991	4.02632049254542	4.02370240906129	3.14906801323878	2.95497642238783	2.44573932558508
RO3G_00729	2.03356068851991	0	0	0	0	0	0	0	0	0
RO3G_00726	5.33867664897244	3.49450441523577	3.26614143712239	3.5769316914295	3.9615242278867	4.33923106012527	4.37611585501626	3.45361724026802	4.68871500341328	4.3953204628376
RO3G_00727	6.46410065565495	2.91747354376083	3.87365005048558	4.5647351173344	4.93061020904758	4.71677169881638	5.11278577298545	6.25668391856465	6.08208322392924	6.77770446812092
RO3G_00730	5.57605657081135	5.9718690938758	6.44519505392678	6.41010389461265	6.51365461034999	6.57847465594577	6.3612789428408	6.0343697270784	5.73431054548178	5.42726378380616
RO3G_00731	1.99470239982794	0	1.22388916151774	1.33915745868905	1.80427254799642	2.30561051252538	2.88431525665347	3.84835124018153	4.17955175967621	4.02922924255119
RO3G_00732	4.44284974278843	5.90345457570386	6.76059430346121	6.58765611350557	6.72318649813363	6.30964890437253	6.327523393534	5.88742008530234	5.79464732759887	5.91048709174037
RO3G_00733	7.22988064445675	3.38993969124527	5.00951184313622	5.99914672321845	6.3596013676725	6.86818959709299	7.01461421033563	7.15436866698273	7.33159454073315	7.37306491342706
RO3G_00734	4.21219333910836	0	0	0	0	0	0	0	0	0
RO3G_00735	8.16640728979146	4.97713853954831	6.47735599315122	6.44889225435462	7.21425961183036	7.93155012857621	8.55880292411211	9.76013758320972	8.94990876123393	9.47710496522518
RO3G_00736	4.59008607110814	6.32626024524192	5.99602216824217	5.36826423003951	5.37460496463909	5.0205849784477	4.76574955510851	3.66382946869088	3.95938624848307	2.87284783067651
RO3G_00739	5.30600361713848	0	3.80646298196242	5.28628240415097	5.95322017456268	6.44893267397152	6.62373507765278	6.53815892218598	6.52078064584705	6.56015607501029
RO3G_00740	4.48918391673023	5.60025464293622	5.06154180569494	4.8274044285862	4.65934846437041	4.66262627425272	4.60981504180628	3.86032824541776	4.28982292510511	3.88883640756521
RO3G_00741	6.88152840257174	2.26327754403529	3.35939000009612	3.01516383508439	3.07601071779342	3.10432587826606	3.46102746562878	4.7625704585198	3.96369748206223	4.60245105886326
RO3G_00743	4.97687952909491	6.43051914698802	5.47458043155553	5.56876473593029	5.11569696587484	5.09585660884437	5.0191402610313	3.94294727670122	4.66653080459655	4.63319263324264
RO3G_00742	6.80661198947559	10.3519427767408	9.23976447593899	8.57992705793461	8.16055398782941	7.91941061892058	7.54075226637833	7.33484806936899	6.86900546782196	6.13167231810856
